x,y
1460358420,30
1460358480,20
1460358540,13
1460358600,21
1460358660,26
1460358720,26
1460358780,32
1460358840,28
1460358900,25
1460358960,14
1460359020,34
1460359080,26
1460359140,30
1460359200,33
1460359260,27
1460359320,28
1460359380,27
1460359440,31
1460359500,15
1460359560,13
1460359620,20
1460359680,22
1460359740,34
1460359800,35
1460359860,24
1460359920,19
1460359980,33
1460360040,16
1460360100,29
1460360160,13
1460360220,24
1460360280,25
1460360340,23
1460360400,29
1460360460,12
1460360520,16
1460360580,21
1460360640,35
1460360700,34
1460360760,10
1460360820,15
1460360880,34
1460360940,26
1460361000,35
1460361060,31
1460361120,19
1460361180,30
1460361240,24
1460361300,14
1460361360,35
1460361420,28
1460361480,27
1460361540,23
1460361600,26
1460361660,26
1460361720,11
1460361780,11
1460361840,23
1460361900,17
1460361960,30
1460362020,28
1460362080,33
1460362140,21
1460362200,16
1460362260,28
1460362320,24
1460362380,24
1460362440,13
1460362500,23
1460362560,22
1460362620,15
1460362680,28
1460362740,20
1460362800,32
1460362860,28
1460362920,17
1460362980,15
1460363040,22
1460363100,32
1460363160,22
1460363220,23
1460363280,24
1460363340,15
1460363400,12
1460363460,16
1460363520,33
1460363580,15
1460363640,20
1460363700,21
1460363760,22
1460363820,14
1460363880,15
1460363940,22
1460364000,26
1460364060,21
1460364120,14
1460364180,14
1460364240,11
1460364300,20
1460364360,29
1460364420,23
1460364480,25
1460364540,21
1460364600,35
1460364660,21
1460364720,13
1460364780,19
1460364840,29
1460364900,27
1460364960,15
1460365020,17
1460365080,16
1460365140,31
1460365200,24
1460365260,18
1460365320,13
1460365380,21
1460365440,23
1460365500,23
1460365560,34
1460365620,12
1460365680,30
1460365740,14
1460365800,24
1460365860,20
1460365920,27
1460365980,30
1460366040,26
1460366100,29
1460366160,14
1460366220,19
1460366280,18
1460366340,32
1460366400,30
1460366460,18
1460366520,19
1460366580,10
1460366640,27
1460366700,14
1460366760,29
1460366820,34
1460366880,21
1460366940,10
1460367000,31
1460367060,35
1460367120,20
1460367180,34
1460367240,23
1460367300,10
1460367360,24
1460367420,21
1460367480,12
1460367540,18
1460367600,25
1460367660,28
1460367720,30
1460367780,19
1460367840,24
1460367900,20
1460367960,12
1460368020,31
1460368080,31
1460368140,20
1460368200,27
1460368260,27
1460368320,30
1460368380,10
1460368440,29
1460368500,23
1460368560,15
1460368620,23
1460368680,21
1460368740,28
1460368800,25
1460368860,18
1460368920,30
1460368980,11
1460369040,17
1460369100,17
1460369160,11
1460369220,31
1460369280,28
1460369340,13
1460369400,15
1460369460,20
1460369520,33
1460369580,35
1460369640,29
1460369700,22
1460369760,19
1460369820,33
1460369880,17
1460369940,16
1460370000,17
1460370060,10
1460370120,33
1460370180,14
1460370240,10
1460370300,29
1460370360,27
1460370420,17
1460370480,16
1460370540,15
1460370600,10
1460370660,33
1460370720,23
1460370780,32
1460370840,10
1460370900,32
1460370960,13
1460371020,12
1460371080,29
1460371140,33
1460371200,17
1460371260,34
1460371320,19
1460371380,15
1460371440,33
1460371500,12
1460371560,29
1460371620,18
1460371680,35
1460371740,12
1460371800,24
1460371860,19
1460371920,12
1460371980,24
1460372040,25
1460372100,14
1460372160,17
1460372220,16
1460372280,22
1460372340,25
1460372400,23
1460372460,24
1460372520,24
1460372580,11
1460372640,20
1460372700,24
1460372760,35
1460372820,23
1460372880,26
1460372940,29
1460373000,22
1460373060,10
1460373120,29
1460373180,32
1460373240,15
1460373300,27
1460373360,34
1460373420,10
1460373480,11
1460373540,10
1460373600,12
1460373660,26
1460373720,21
1460373780,16
1460373840,16
1460373900,10
1460373960,20
1460374020,23
1460374080,16
1460374140,32
1460374200,12
1460374260,32
1460374320,20
1460374380,26
1460374440,35
1460374500,30
1460374560,16
1460374620,34
1460374680,19
1460374740,33
1460374800,29
1460374860,32
1460374920,33
1460374980,23
1460375040,28
1460375100,14
1460375160,14
1460375220,28
1460375280,14
1460375340,15
1460375400,28
1460375460,18
1460375520,33
1460375580,13
1460375640,24
1460375700,13
1460375760,15
1460375820,34
1460375880,28
1460375940,24
1460376000,33
1460376060,32
1460376120,20
1460376180,17
1460376240,22
1460376300,19
1460376360,14
1460376420,29
1460376480,17
1460376540,23
1460376600,28
1460376660,11
1460376720,19
1460376780,27
1460376840,26
1460376900,11
1460376960,31
1460377020,32
1460377080,30
1460377140,11
1460377200,13
1460377260,24
1460377320,21
1460377380,11
1460377440,30
1460377500,35
1460377560,16
1460377620,35
1460377680,35
1460377740,35
1460377800,23
1460377860,32
1460377920,31
1460377980,33
1460378040,16
1460378100,20
1460378160,18
1460378220,20
1460378280,15
1460378340,28
1460378400,33
1460378460,35
1460378520,31
1460378580,17
1460378640,26
1460378700,21
1460378760,20
1460378820,23
1460378880,17
1460378940,16
1460379000,24
1460379060,20
1460379120,31
1460379180,11
1460379240,23
1460379300,27
1460379360,12
1460379420,30
1460379480,26
1460379540,11
1460379600,31
1460379660,14
1460379720,10
1460379780,26
1460379840,13
1460379900,18
1460379960,12
1460380020,24
1460380080,28
1460380140,19
1460380200,16
1460380260,25
1460380320,18
1460380380,11
1460380440,34
1460380500,34
1460380560,22
1460380620,21
1460380680,21
1460380740,31
1460380800,29
1460380860,11
1460380920,15
1460380980,24
1460381040,12
1460381100,29
1460381160,15
1460381220,16
1460381280,25
1460381340,34
1460381400,18
1460381460,20
1460381520,14
1460381580,20
1460381640,12
1460381700,19
1460381760,28
1460381820,17
1460381880,33
1460381940,22
1460382000,26
1460382060,13
1460382120,13
1460382180,35
1460382240,14
1460382300,12
1460382360,35
1460382420,28
1460382480,25
1460382540,21
1460382600,23
1460382660,18
1460382720,24
1460382780,31
1460382840,35
1460382900,29
1460382960,26
1460383020,16
1460383080,35
1460383140,15
1460383200,14
1460383260,19
1460383320,27
1460383380,20
1460383440,31
1460383500,31
1460383560,30
1460383620,23
1460383680,14
1460383740,27
1460383800,11
1460383860,31
1460383920,33
1460383980,15
1460384040,32
1460384100,13
1460384160,19
1460384220,31
1460384280,32
1460384340,34
1460384400,18
1460384460,21
1460384520,18
1460384580,35
1460384640,16
1460384700,17
1460384760,28
1460384820,32
1460384880,26
1460384940,29
1460385000,13
1460385060,30
1460385120,13
1460385180,32
1460385240,17
1460385300,34
1460385360,30
1460385420,11
1460385480,24
1460385540,34
1460385600,30
1460385660,25
1460385720,31
1460385780,27
1460385840,30
1460385900,27
1460385960,31
1460386020,13
1460386080,25
1460386140,29
1460386200,13
1460386260,33
1460386320,14
1460386380,22
1460386440,32
1460386500,23
1460386560,31
1460386620,26
1460386680,21
1460386740,21
1460386800,20
1460386860,25
1460386920,18
1460386980,25
1460387040,23
1460387100,25
1460387160,23
1460387220,17
1460387280,26
1460387340,13
1460387400,16
1460387460,22
1460387520,31
1460387580,13
1460387640,14
1460387700,25
1460387760,31
1460387820,11
1460387880,31
1460387940,20
1460388000,30
1460388060,10
1460388120,19
1460388180,10
1460388240,22
1460388300,18
1460388360,23
1460388420,20
1460388480,34
1460388540,11
1460388600,31
1460388660,20
1460388720,26
1460388780,13
1460388840,35
1460388900,15
1460388960,30
1460389020,25
1460389080,23
1460389140,22
1460389200,28
1460389260,31
1460389320,35
1460389380,25
1460389440,34
1460389500,15
1460389560,15
1460389620,31
1460389680,16
1460389740,12
1460389800,15
1460389860,12
1460389920,12
1460389980,27
1460390040,14
1460390100,27
1460390160,35
1460390220,30
1460390280,11
1460390340,35
1460390400,31
1460390460,34
1460390520,22
1460390580,23
1460390640,14
1460390700,21
1460390760,28
1460390820,34
1460390880,12
1460390940,17
1460391000,21
1460391060,33
1460391120,14
1460391180,22
1460391240,22
1460391300,15
1460391360,27
1460391420,29
1460391480,10
1460391540,35
1460391600,31
1460391660,18
1460391720,13
1460391780,10
1460391840,35
1460391900,17
1460391960,27
1460392020,10
1460392080,13
1460392140,30
1460392200,35
1460392260,34
1460392320,28
1460392380,21
1460392440,23
1460392500,32
1460392560,35
1460392620,18
1460392680,33
1460392740,11
1460392800,25
1460392860,18
1460392920,10
1460392980,30
1460393040,32
1460393100,23
1460393160,11
1460393220,23
1460393280,16
1460393340,11
1460393400,24
1460393460,14
1460393520,21
1460393580,27
1460393640,14
1460393700,20
1460393760,10
1460393820,31
1460393880,22
1460393940,14
1460394000,27
1460394060,22
1460394120,14
1460394180,19
1460394240,35
1460394300,30
1460394360,18
1460394420,10
1460394480,12
1460394540,15
1460394600,12
1460394660,27
1460394720,25
1460394780,14
1460394840,23
1460394900,21
1460394960,27
1460395020,24
1460395080,10
1460395140,34
1460395200,28
1460395260,24
1460395320,14
1460395380,13
1460395440,15
1460395500,18
1460395560,26
1460395620,17
1460395680,15
1460395740,12
1460395800,21
1460395860,32
1460395920,26
1460395980,28
1460396040,17
1460396100,26
1460396160,22
1460396220,25
1460396280,28
1460396340,24
1460396400,30
1460396460,32
1460396520,17
1460396580,19
1460396640,11
1460396700,31
1460396760,30
1460396820,28
1460396880,21
1460396940,30
1460397000,28
1460397060,13
1460397120,20
1460397180,32
1460397240,19
1460397300,25
1460397360,16
1460397420,35
1460397480,35
1460397540,21
1460397600,11
1460397660,22
1460397720,17
1460397780,30
1460397840,14
1460397900,25
1460397960,22
1460398020,28
1460398080,16
1460398140,14
1460398200,18
1460398260,11
1460398320,11
1460398380,26
1460398440,22
1460398500,12
1460398560,23
1460398620,19
1460398680,32
1460398740,34
1460398800,15
1460398860,25
1460398920,14
1460398980,26
1460399040,23
1460399100,23
1460399160,17
1460399220,30
1460399280,24
1460399340,16
1460399400,17
1460399460,27
1460399520,29
1460399580,27
1460399640,21
1460399700,35
1460399760,16
1460399820,33
1460399880,28
1460399940,24
1460400000,12
1460400060,10
1460400120,25
1460400180,13
1460400240,28
1460400300,14
1460400360,17
1460400420,15
1460400480,23
1460400540,13
1460400600,16
1460400660,30
1460400720,30
1460400780,22
1460400840,20
1460400900,20
1460400960,35
1460401020,28
1460401080,16
1460401140,25
1460401200,10
1460401260,23
1460401320,16
1460401380,29
1460401440,14
1460401500,28
1460401560,31
1460401620,22
1460401680,25
1460401740,23
1460401800,11
1460401860,27
1460401920,25
1460401980,28
1460402040,32
1460402100,18
1460402160,32
1460402220,13
1460402280,23
1460402340,21
1460402400,19
1460402460,31
1460402520,16
1460402580,15
1460402640,17
1460402700,28
1460402760,25
1460402820,16
1460402880,22
1460402940,31
1460403000,33
1460403060,23
1460403120,19
1460403180,14
1460403240,18
1460403300,25
1460403360,32
1460403420,13
1460403480,12
1460403540,21
1460403600,28
1460403660,13
1460403720,15
1460403780,18
1460403840,33
1460403900,11
1460403960,26
1460404020,32
1460404080,17
1460404140,15
1460404200,19
1460404260,28
1460404320,11
1460404380,27
1460404440,33
1460404500,18
1460404560,20
1460404620,23
1460404680,27
1460404740,32
1460404800,18
1460404860,24
1460404920,21
1460404980,29
1460405040,28
1460405100,32
1460405160,19
1460405220,24
1460405280,11
1460405340,23
1460405400,12
1460405460,30
1460405520,28
1460405580,19
1460405640,12
1460405700,25
1460405760,22
1460405820,30
1460405880,21
1460405940,29
1460406000,35
1460406060,33
1460406120,21
1460406180,12
1460406240,24
1460406300,21
1460406360,21
1460406420,34
1460406480,34
1460406540,12
1460406600,33
1460406660,18
1460406720,28
1460406780,20
1460406840,14
1460406900,21
1460406960,16
1460407020,25
1460407080,11
1460407140,18
1460407200,12
1460407260,15
1460407320,14
1460407380,30
1460407440,24
1460407500,16
1460407560,19
1460407620,11
1460407680,12
1460407740,33
1460407800,32
1460407860,11
1460407920,30
1460407980,20
1460408040,14
1460408100,20
1460408160,31
1460408220,27
1460408280,19
1460408340,31
1460408400,31
1460408460,18
1460408520,15
1460408580,23
1460408640,30
1460408700,19
1460408760,10
1460408820,11
1460408880,34
1460408940,14
1460409000,21
1460409060,10
1460409120,21
1460409180,25
1460409240,30
1460409300,12
1460409360,33
1460409420,16
1460409480,15
1460409540,35
1460409600,13
1460409660,11
1460409720,12
1460409780,35
1460409840,23
1460409900,18
1460409960,19
1460410020,20
1460410080,11
1460410140,30
1460410200,15
1460410260,32
1460410320,14
1460410380,23
1460410440,22
1460410500,35
1460410560,32
1460410620,24
1460410680,12
1460410740,31
1460410800,28
1460410860,25
1460410920,33
1460410980,16
1460411040,14
1460411100,30
1460411160,18
1460411220,13
1460411280,10
1460411340,23
1460411400,14
1460411460,15
1460411520,26
1460411580,16
1460411640,16
1460411700,16
1460411760,27
1460411820,27
1460411880,26
1460411940,28
1460412000,22
1460412060,34
1460412120,27
1460412180,28
1460412240,21
1460412300,13
1460412360,27
1460412420,17
1460412480,27
1460412540,29
1460412600,14
1460412660,22
1460412720,18
1460412780,14
1460412840,28
1460412900,24
1460412960,34
1460413020,12
1460413080,29
1460413140,10
1460413200,25
1460413260,33
1460413320,17
1460413380,17
1460413440,16
1460413500,23
1460413560,23
1460413620,35
1460413680,14
1460413740,16
1460413800,27
1460413860,28
1460413920,14
1460413980,18
1460414040,21
1460414100,25
1460414160,21
1460414220,12
1460414280,34
1460414340,15
1460414400,34
1460414460,15
1460414520,27
1460414580,18
1460414640,21
1460414700,21
1460414760,35
1460414820,19
1460414880,23
1460414940,30
1460415000,21
1460415060,14
1460415120,28
1460415180,28
1460415240,21
1460415300,10
1460415360,17
1460415420,11
1460415480,35
1460415540,21
1460415600,17
1460415660,28
1460415720,14
1460415780,21
1460415840,13
1460415900,27
1460415960,12
1460416020,26
1460416080,31
1460416140,12
1460416200,31
1460416260,29
1460416320,17
1460416380,24
1460416440,14
1460416500,28
1460416560,35
1460416620,15
1460416680,13
1460416740,22
1460416800,35
1460416860,26
1460416920,26
1460416980,27
1460417040,18
1460417100,14
1460417160,29
1460417220,27
1460417280,15
1460417340,30
1460417400,13
1460417460,22
1460417520,23
1460417580,19
1460417640,35
1460417700,26
1460417760,10
1460417820,11
1460417880,16
1460417940,33
1460418000,13
1460418060,12
1460418120,27
1460418180,23
1460418240,28
1460418300,33
1460418360,17
1460418420,28
1460418480,12
1460418540,23
1460418600,14
1460418660,11
1460418720,13
1460418780,33
1460418840,31
1460418900,24
1460418960,13
1460419020,24
1460419080,15
1460419140,18
1460419200,19
1460419260,20
1460419320,32
1460419380,34
1460419440,29
1460419500,31
1460419560,24
1460419620,31
1460419680,34
1460419740,32
1460419800,29
1460419860,13
1460419920,10
1460419980,22
1460420040,26
1460420100,29
1460420160,19
1460420220,34
1460420280,21
1460420340,21
1460420400,23
1460420460,27
1460420520,24
1460420580,26
1460420640,26
1460420700,19
1460420760,14
1460420820,29
1460420880,10
1460420940,22
1460421000,13
1460421060,21
1460421120,32
1460421180,35
1460421240,19
1460421300,28
1460421360,32
1460421420,35
1460421480,23
1460421540,30
1460421600,31
1460421660,18
1460421720,34
1460421780,34
1460421840,32
1460421900,24
1460421960,27
1460422020,15
1460422080,24
1460422140,14
1460422200,28
1460422260,11
1460422320,33
1460422380,17
1460422440,30
1460422500,26
1460422560,28
1460422620,10
1460422680,19
1460422740,28
1460422800,22
1460422860,25
1460422920,15
1460422980,21
1460423040,24
1460423100,24
1460423160,13
1460423220,21
1460423280,25
1460423340,28
1460423400,17
1460423460,23
1460423520,11
1460423580,15
1460423640,21
1460423700,33
1460423760,32
1460423820,14
1460423880,15
1460423940,22
1460424000,20
1460424060,35
1460424120,24
1460424180,17
1460424240,18
1460424300,20
1460424360,35
1460424420,11
1460424480,20
1460424540,21
1460424600,31
1460424660,35
1460424720,10
1460424780,11
1460424840,20
1460424900,24
1460424960,27
1460425020,23
1460425080,11
1460425140,17
1460425200,15
1460425260,19
1460425320,30
1460425380,18
1460425440,26
1460425500,15
1460425560,18
1460425620,24
1460425680,21
1460425740,23
1460425800,11
1460425860,31
1460425920,22
1460425980,27
1460426040,14
1460426100,31
1460426160,11
1460426220,14
1460426280,34
1460426340,23
1460426400,25
1460426460,29
1460426520,22
1460426580,25
1460426640,32
1460426700,32
1460426760,15
1460426820,24
1460426880,21
1460426940,19
1460427000,31
1460427060,29
1460427120,30
1460427180,25
1460427240,11
1460427300,20
1460427360,32
1460427420,19
1460427480,35
1460427540,17
1460427600,34
1460427660,12
1460427720,12
1460427780,23
1460427840,29
1460427900,16
1460427960,18
1460428020,32
1460428080,22
1460428140,18
1460428200,19
1460428260,11
1460428320,11
1460428380,32
1460428440,28
1460428500,10
1460428560,30
1460428620,34
1460428680,24
1460428740,16
1460428800,19
1460428860,19
1460428920,35
1460428980,13
1460429040,34
1460429100,12
1460429160,25
1460429220,30
1460429280,24
1460429340,26
1460429400,11
1460429460,24
1460429520,28
1460429580,15
1460429640,11
1460429700,21
1460429760,23
1460429820,21
1460429880,17
1460429940,10
1460430000,29
1460430060,29
1460430120,11
1460430180,33
1460430240,25
1460430300,32
1460430360,33
1460430420,21
1460430480,30
1460430540,21
1460430600,27
1460430660,13
1460430720,32
1460430780,28
1460430840,18
1460430900,30
1460430960,33
1460431020,33
1460431080,26
1460431140,23
1460431200,24
1460431260,29
1460431320,11
1460431380,16
1460431440,10
1460431500,13
1460431560,30
1460431620,23
1460431680,26
1460431740,13
1460431800,23
1460431860,20
1460431920,32
1460431980,27
1460432040,19
1460432100,21
1460432160,23
1460432220,18
1460432280,35
1460432340,19
1460432400,29
1460432460,26
1460432520,24
1460432580,25
1460432640,21
1460432700,32
1460432760,21
1460432820,20
1460432880,31
1460432940,13
1460433000,33
1460433060,19
1460433120,32
1460433180,10
1460433240,28
1460433300,32
1460433360,15
1460433420,22
1460433480,21
1460433540,32
1460433600,25
1460433660,35
1460433720,18
1460433780,24
1460433840,28
1460433900,27
1460433960,35
1460434020,17
1460434080,11
1460434140,34
1460434200,28
1460434260,30
1460434320,27
1460434380,16
1460434440,21
1460434500,14
1460434560,14
1460434620,34
1460434680,26
1460434740,35
1460434800,11
1460434860,25
1460434920,21
1460434980,35
1460435040,25
1460435100,13
1460435160,33
1460435220,31
1460435280,27
1460435340,18
1460435400,29
1460435460,18
1460435520,19
1460435580,11
1460435640,32
1460435700,11
1460435760,30
1460435820,34
1460435880,18
1460435940,31
1460436000,34
1460436060,10
1460436120,27
1460436180,27
1460436240,18
1460436300,14
1460436360,33
1460436420,24
1460436480,14
1460436540,23
1460436600,26
1460436660,15
1460436720,12
1460436780,11
1460436840,16
1460436900,30
1460436960,16
1460437020,13
1460437080,27
1460437140,33
1460437200,21
1460437260,20
1460437320,17
1460437380,31
1460437440,23
1460437500,14
1460437560,34
1460437620,17
1460437680,12
1460437740,17
1460437800,14
1460437860,10
1460437920,19
1460437980,33
1460438040,28
1460438100,30
1460438160,13
1460438220,25
1460438280,18
1460438340,17
1460438400,15
1460438460,34
1460438520,22
1460438580,17
1460438640,11
1460438700,28
1460438760,13
1460438820,19
1460438880,33
1460438940,30
1460439000,16
1460439060,20
1460439120,16
1460439180,24
1460439240,15
1460439300,29
1460439360,30
1460439420,16
1460439480,12
1460439540,32
1460439600,25
1460439660,18
1460439720,34
1460439780,34
1460439840,15
1460439900,26
1460439960,30
1460440020,18
1460440080,18
1460440140,15
1460440200,27
1460440260,23
1460440320,15
1460440380,13
1460440440,32
1460440500,17
1460440560,33
1460440620,10
1460440680,26
1460440740,32
1460440800,32
1460440860,35
1460440920,17
1460440980,13
1460441040,25
1460441100,24
1460441160,32
1460441220,19
1460441280,30
1460441340,35
1460441400,17
1460441460,19
1460441520,17
1460441580,15
1460441640,20
1460441700,25
1460441760,32
1460441820,14
1460441880,35
1460441940,16
1460442000,19
1460442060,27
1460442120,29
1460442180,25
1460442240,32
1460442300,25
1460442360,34
1460442420,32
1460442480,27
1460442540,24
1460442600,28
1460442660,24
1460442720,25
1460442780,35
1460442840,27
1460442900,14
1460442960,24
1460443020,25
1460443080,25
1460443140,18
1460443200,24
1460443260,32
1460443320,30
1460443380,34
1460443440,12
1460443500,14
1460443560,25
1460443620,10
1460443680,18
1460443740,24
1460443800,18
1460443860,30
1460443920,15
1460443980,11
1460444040,19
1460444100,12
1460444160,28
1460444220,17
1460444280,10
1460444340,22
1460444400,33
1460444460,28
1460444520,12
1460444580,25
1460444640,30
1460444700,29
1460444760,29
1460444820,18
1460444880,20
1460444940,21
1460445000,28
1460445060,11
1460445120,19
1460445180,22
1460445240,35
1460445300,21
1460445360,28
1460445420,24
1460445480,23
1460445540,11
1460445600,14
1460445660,31
1460445720,31
1460445780,20
1460445840,34
1460445900,16
1460445960,24
1460446020,29
1460446080,25
1460446140,24
1460446200,15
1460446260,24
1460446320,18
1460446380,17
1460446440,13
1460446500,12
1460446560,12
1460446620,35
1460446680,22
1460446740,22
1460446800,20
1460446860,15
1460446920,25
1460446980,29
1460447040,29
1460447100,24
1460447160,17
1460447220,22
1460447280,14
1460447340,32
1460447400,25
1460447460,21
1460447520,28
1460447580,22
1460447640,33
1460447700,28
1460447760,28
1460447820,21
1460447880,21
1460447940,19
1460448000,11
1460448060,28
1460448120,33
1460448180,21
1460448240,11
1460448300,11
1460448360,24
1460448420,13
1460448480,10
1460448540,10
1460448600,28
1460448660,22
1460448720,17
1460448780,17
1460448840,15
1460448900,13
1460448960,34
1460449020,22
1460449080,25
1460449140,14
1460449200,19
1460449260,16
1460449320,25
1460449380,13
1460449440,28
1460449500,22
1460449560,33
1460449620,22
1460449680,35
1460449740,21
1460449800,33
1460449860,12
1460449920,13
1460449980,30
1460450040,24
1460450100,15
1460450160,33
1460450220,12
1460450280,20
1460450340,35
1460450400,14
1460450460,14
1460450520,21
1460450580,22
1460450640,24
1460450700,27
1460450760,25
1460450820,24
1460450880,15
1460450940,16
1460451000,28
1460451060,26
1460451120,24
1460451180,20
1460451240,29
1460451300,18
1460451360,32
1460451420,29
1460451480,32
1460451540,34
1460451600,14
1460451660,29
1460451720,10
1460451780,17
1460451840,25
1460451900,26
1460451960,24
1460452020,23
1460452080,30
1460452140,11
1460452200,22
1460452260,35
1460452320,17
1460452380,34
1460452440,23
1460452500,31
1460452560,27
1460452620,14
1460452680,21
1460452740,32
1460452800,20
1460452860,14
1460452920,23
1460452980,10
1460453040,26
1460453100,18
1460453160,18
1460453220,24
1460453280,11
1460453340,14
1460453400,22
1460453460,15
1460453520,35
1460453580,25
1460453640,25
1460453700,24
1460453760,17
1460453820,15
1460453880,13
1460453940,12
1460454000,18
1460454060,28
1460454120,13
1460454180,26
1460454240,28
1460454300,26
1460454360,23
1460454420,19
1460454480,30
1460454540,35
1460454600,17
1460454660,16
1460454720,15
1460454780,30
1460454840,16
1460454900,31
1460454960,15
1460455020,26
1460455080,21
1460455140,16
1460455200,32
1460455260,34
1460455320,24
1460455380,31
1460455440,25
1460455500,15
1460455560,21
1460455620,32
1460455680,22
1460455740,27
1460455800,10
1460455860,33
1460455920,19
1460455980,13
1460456040,25
1460456100,11
1460456160,29
1460456220,12
1460456280,22
1460456340,25
1460456400,13
1460456460,29
1460456520,31
1460456580,20
1460456640,26
1460456700,13
1460456760,17
1460456820,31
1460456880,31
1460456940,29
1460457000,13
1460457060,27
1460457120,29
1460457180,29
1460457240,24
1460457300,18
1460457360,34
1460457420,10
1460457480,16
1460457540,23
1460457600,27
1460457660,17
1460457720,20
1460457780,12
1460457840,20
1460457900,11
1460457960,13
1460458020,16
1460458080,15
1460458140,27
1460458200,31
1460458260,19
1460458320,20
1460458380,29
1460458440,31
1460458500,10
1460458560,32
1460458620,13
1460458680,31
1460458740,28
1460458800,34
1460458860,11
1460458920,21
1460458980,29
1460459040,30
1460459100,10
1460459160,11
1460459220,31
1460459280,12
1460459340,19
1460459400,18
1460459460,31
1460459520,28
1460459580,30
1460459640,33
1460459700,13
1460459760,31
1460459820,12
1460459880,19
1460459940,10
1460460000,29
1460460060,16
1460460120,21
1460460180,13
1460460240,35
1460460300,19
1460460360,16
1460460420,32
1460460480,24
1460460540,13
1460460600,26
1460460660,22
1460460720,14
1460460780,13
1460460840,15
1460460900,35
1460460960,15
1460461020,18
1460461080,32
1460461140,17
1460461200,29
1460461260,16
1460461320,12
1460461380,22
1460461440,10
1460461500,35
1460461560,25
1460461620,33
1460461680,13
1460461740,10
1460461800,35
1460461860,32
1460461920,16
1460461980,23
1460462040,12
1460462100,18
1460462160,32
1460462220,20
1460462280,16
1460462340,20
1460462400,23
1460462460,34
1460462520,34
1460462580,30
1460462640,11
1460462700,15
1460462760,31
1460462820,17
1460462880,23
1460462940,27
1460463000,24
1460463060,18
1460463120,33
1460463180,29
1460463240,30
1460463300,35
1460463360,30
1460463420,21
1460463480,34
1460463540,34
1460463600,23
1460463660,33
1460463720,32
1460463780,32
1460463840,22
1460463900,34
1460463960,14
1460464020,18
1460464080,18
1460464140,20
1460464200,30
1460464260,34
1460464320,18
1460464380,28
1460464440,28
1460464500,19
1460464560,33
1460464620,23
1460464680,28
1460464740,22
1460464800,16
1460464860,17
1460464920,33
1460464980,15
1460465040,12
1460465100,27
1460465160,14
1460465220,32
1460465280,15
1460465340,14
1460465400,30
1460465460,28
1460465520,13
1460465580,27
1460465640,24
1460465700,26
1460465760,27
1460465820,28
1460465880,10
1460465940,12
1460466000,12
1460466060,31
1460466120,10
1460466180,22
1460466240,25
1460466300,30
1460466360,32
1460466420,25
1460466480,19
1460466540,26
1460466600,13
1460466660,25
1460466720,33
1460466780,10
1460466840,30
1460466900,11
1460466960,28
1460467020,10
1460467080,34
1460467140,35
1460467200,14
1460467260,30
1460467320,27
1460467380,17
1460467440,23
1460467500,16
1460467560,33
1460467620,17
1460467680,10
1460467740,34
1460467800,19
1460467860,15
1460467920,31
1460467980,19
1460468040,27
1460468100,20
1460468160,15
1460468220,25
1460468280,35
1460468340,24
1460468400,16
1460468460,13
1460468520,15
1460468580,15
1460468640,13
1460468700,11
1460468760,17
1460468820,33
1460468880,11
1460468940,17
1460469000,32
1460469060,17
1460469120,11
1460469180,26
1460469240,26
1460469300,27
1460469360,32
1460469420,26
1460469480,34
1460469540,34
1460469600,24
1460469660,17
1460469720,13
1460469780,21
1460469840,28
1460469900,31
1460469960,31
1460470020,33
1460470080,20
1460470140,33
1460470200,23
1460470260,26
1460470320,12
1460470380,30
1460470440,32
1460470500,17
1460470560,31
1460470620,13
1460470680,17
1460470740,34
1460470800,20
1460470860,13
1460470920,17
1460470980,23
1460471040,31
1460471100,33
1460471160,14
1460471220,29
1460471280,23
1460471340,14
1460471400,28
1460471460,13
1460471520,21
1460471580,31
1460471640,24
1460471700,15
1460471760,26
1460471820,22
1460471880,14
1460471940,13
1460472000,19
1460472060,29
1460472120,29
1460472180,23
1460472240,23
1460472300,27
1460472360,30
1460472420,18
1460472480,32
1460472540,11
1460472600,18
1460472660,16
1460472720,17
1460472780,25
1460472840,32
1460472900,12
1460472960,23
1460473020,12
1460473080,32
1460473140,12
1460473200,17
1460473260,24
1460473320,16
1460473380,30
1460473440,21
1460473500,32
1460473560,12
1460473620,14
1460473680,18
1460473740,16
1460473800,17
1460473860,29
1460473920,10
1460473980,12
1460474040,16
1460474100,23
1460474160,30
1460474220,11
1460474280,34
1460474340,26
1460474400,14
1460474460,18
1460474520,35
1460474580,21
1460474640,34
1460474700,33
1460474760,26
1460474820,23
1460474880,35
1460474940,24
1460475000,27
1460475060,18
1460475120,14
1460475180,33
1460475240,15
1460475300,25
1460475360,30
1460475420,17
1460475480,29
1460475540,14
1460475600,23
1460475660,12
1460475720,34
1460475780,25
1460475840,15
1460475900,16
1460475960,15
1460476020,35
1460476080,19
1460476140,15
1460476200,27
1460476260,24
1460476320,23
1460476380,28
1460476440,11
1460476500,23
1460476560,25
1460476620,27
1460476680,12
1460476740,25
1460476800,15
1460476860,30
1460476920,35
1460476980,19
1460477040,29
1460477100,14
1460477160,11
1460477220,25
1460477280,23
1460477340,30
1460477400,30
1460477460,13
1460477520,33
1460477580,30
1460477640,28
1460477700,14
1460477760,10
1460477820,35
1460477880,15
1460477940,20
1460478000,14
1460478060,32
1460478120,10
1460478180,28
1460478240,25
1460478300,11
